Date,Global_active_power,Sub_metering_3
2008-10-29,1612.5760000000023,4015.0
2008-10-30,1098.5999999999988,2619.0
2008-10-31,1285.831999999998,10483.0
2008-11-01,1705.8179999999998,7997.0
2008-11-02,1692.0159999999996,8930.0
2008-11-03,2200.0420000000013,12936.0
2008-11-04,1877.663999999998,14522.0
2008-11-05,1610.9199999999955,6930.0
2008-11-06,1123.206000000001,7566.0
2008-11-07,1254.2159999999992,9251.0
2008-11-08,371.91599999999806,1880.0
2008-11-09,1028.7140000000006,7644.0
2008-11-10,1669.386000000001,11373.0
2008-11-11,2455.9499999999994,14651.0
2008-11-12,1432.522000000003,7979.0
2008-11-13,1238.4599999999994,6315.0
2008-11-14,1621.7379999999982,9929.0
2008-11-15,3031.628000000001,15635.0
2008-11-16,2365.432000000003,8945.0
2008-11-17,1523.6360000000009,10590.0
2008-11-18,1749.0499999999968,11204.0
2008-11-19,1840.237999999999,8704.0
2008-11-20,1692.3360000000002,7732.0
2008-11-21,1673.9300000000005,10396.0
2008-11-22,1711.367999999999,8320.0
2008-11-23,3405.3239999999983,10272.0
2008-11-24,3212.9980000000005,13378.0
2008-11-25,2702.849999999999,10471.0
2008-11-26,1515.954,10002.0
2008-11-27,2362.217999999998,12440.0
2008-11-28,1885.964000000001,11361.0
2008-11-29,2434.667999999998,12386.0
2008-11-30,2401.388,11474.0
2008-12-01,2871.4080000000026,11116.0
2008-12-02,1987.7979999999973,12138.0
2008-12-03,1774.2320000000047,11042.0
2008-12-04,2800.014000000003,15225.0
2008-12-05,1524.2039999999993,11959.0
2008-12-06,1259.332000000002,7246.0
2008-12-07,1328.8520000000033,7231.0
2008-12-08,288.984000000001,1844.0
2008-12-09,1392.7619999999965,8738.0
2008-12-10,1907.9400000000012,7171.0
2008-12-11,2186.4939999999992,9430.0
2008-12-12,1815.5340000000006,12154.0
2008-12-13,1825.5739999999978,9271.0
2008-12-14,2002.1200000000026,5415.0
2008-12-15,1795.4499999999998,9668.0
2008-12-16,1797.0899999999988,11334.0
2008-12-17,2098.785999999998,10813.0
2008-12-18,1736.9399999999962,11293.0
2008-12-19,1882.1119999999999,11773.0
2008-12-20,2242.501999999998,12819.0
2008-12-21,2643.61,14816.0
2008-12-22,2015.8080000000002,10433.0
2008-12-23,1798.0879999999993,8326.0
2008-12-24,1269.6380000000029,9981.0
2008-12-25,1061.1179999999995,3598.0
2008-12-26,1223.7319999999993,7796.0
2008-12-27,2972.1639999999966,12209.0
2008-12-28,1570.642000000001,5291.0
2008-12-29,555.2779999999998,2480.0
2008-12-30,1195.2379999999982,7145.0
2008-12-31,1964.1879999999999,11860.0
2009-01-01,1406.692,2803.0
2009-01-02,1807.4599999999996,7494.0
2009-01-03,2467.626000000003,8834.0
2009-01-04,1641.1399999999933,7309.0
2009-01-05,1512.8019999999979,11709.0
2009-01-06,1443.2599999999982,11361.0
2009-01-07,1218.342000000002,9747.0
2009-01-08,706.9659999999999,6248.0
2009-01-09,980.5359999999991,6073.0
2009-01-10,1287.2519999999997,9433.0
2009-01-11,1843.168000000003,12215.0
2009-01-12,1756.3779999999958,10821.0
2009-01-13,2182.600000000003,16194.0
2009-01-14,1776.2820000000045,10301.0
2009-01-15,1564.0679999999986,9561.0
2009-01-16,2766.553999999999,15220.0
2009-01-17,3317.820000000004,15322.0
2009-01-18,3154.194000000003,12727.0
2009-01-19,1699.8659999999998,10279.0
2009-01-20,1738.0279999999998,13727.0
2009-01-21,1739.433999999999,9830.0
2009-01-22,1237.355999999996,8246.0
2009-01-23,1910.5359999999987,12146.0
2009-01-24,2200.77,8322.0
2009-01-25,2843.6639999999957,11213.0
2009-01-26,1674.4720000000023,9821.0
2009-01-27,1425.0300000000004,6608.0
2009-01-28,2721.733999999997,14285.0
2009-01-29,1573.6980000000015,8996.0
2009-01-30,2059.0380000000005,12147.0
2009-01-31,3312.8519999999994,15309.0
2009-02-01,2327.510000000003,11841.0
2009-02-02,1603.3,10915.0
2009-02-03,1477.4419999999998,6684.0
2009-02-04,1644.3340000000032,13500.0
2009-02-05,1393.9099999999983,9760.0
2009-02-06,1090.6380000000013,7892.0
2009-02-07,1242.5779999999984,8032.0
2009-02-08,489.72399999999874,3539.0
2009-02-09,1222.8140000000003,9921.0
2009-02-10,1152.6679999999994,10142.0
2009-02-11,1504.2260000000006,7490.0
2009-02-12,2345.667999999997,12851.0
2009-02-13,1690.0219999999988,11554.0
2009-02-14,2332.594000000004,18509.0
2009-02-15,1586.0319999999945,5234.0
2009-02-16,1318.993999999997,7037.0
2009-02-17,781.6979999999991,3925.0
2009-02-18,826.4499999999989,5471.0
2009-02-19,737.2679999999986,1796.0
2009-02-20,1880.736,8768.0
2009-02-21,1316.183999999999,3983.0
2009-02-22,2238.4779999999982,7133.0
2009-02-23,2733.656,12471.0
2009-02-24,1783.144000000002,14512.0
2009-02-25,1169.8440000000014,7359.0
2009-02-26,1156.8519999999985,6841.0
2009-02-27,2028.9180000000017,14831.0
2009-02-28,1630.7499999999973,8006.0
2009-03-01,1913.496000000004,10439.0
2009-03-02,1868.3900000000003,14984.0
2009-03-03,1848.9519999999984,13024.0
2009-03-04,1363.2600000000016,8556.0
2009-03-05,1608.8780000000002,7226.0
2009-03-06,1356.5780000000013,11577.0
2009-03-07,864.1480000000015,7371.0
2009-03-08,500.2980000000001,3811.0
2009-03-09,1251.1879999999994,5011.0
2009-03-10,1716.7399999999968,14480.0
2009-03-11,2266.687999999999,9025.0
2009-03-12,1479.6880000000006,9906.0
2009-03-13,1445.5199999999998,10466.0
2009-03-14,2149.0279999999984,18036.0
2009-03-15,1942.062000000002,8353.0
2009-03-16,1334.7319999999993,9273.0
2009-03-17,1931.9099999999992,12320.0
2009-03-18,1450.6799999999969,12101.0
2009-03-19,1191.5319999999988,9458.0
2009-03-20,1463.906000000001,10618.0
2009-03-21,1930.0219999999974,10266.0
2009-03-22,1689.1699999999994,9015.0
2009-03-23,1296.45,5999.0
2009-03-24,1661.7119999999993,10149.0
2009-03-25,1838.7740000000003,10287.0
2009-03-26,1211.0040000000024,8596.0
2009-03-27,1713.9259999999974,9947.0
2009-03-28,2260.9759999999956,12225.0
2009-03-29,2216.650000000002,9502.0
2009-03-30,1477.4519999999998,9901.0
2009-03-31,1823.4819999999984,12958.0
2009-04-01,1939.993999999999,3245.0
2009-04-02,2460.9240000000036,15960.0
2009-04-03,1842.1299999999994,8393.0
2009-04-04,2191.231999999997,16251.0
2009-04-05,1667.8819999999964,11374.0
2009-04-06,1035.660000000001,6905.0
2009-04-07,1238.5679999999984,6791.0
2009-04-08,508.8919999999991,3871.0
2009-04-09,1024.3880000000004,8095.0
2009-04-10,1621.1060000000027,8980.0
2009-04-11,1801.8000000000013,12246.0
2009-04-12,1711.294,9134.0
2009-04-13,1598.6240000000005,6209.0
2009-04-14,1501.538,9478.0
2009-04-15,1216.0619999999988,5278.0
2009-04-16,1564.5240000000013,9809.0
2009-04-17,2042.810000000001,7655.0
2009-04-18,1512.2660000000046,10699.0
2009-04-19,1286.4679999999992,8088.0
2009-04-20,1486.5100000000014,10476.0
2009-04-21,1894.5979999999984,7380.0
2009-04-22,1496.197999999998,13265.0
2009-04-23,1141.4599999999991,5511.0
2009-04-24,1194.0480000000007,9677.0
2009-04-25,2022.283999999996,13225.0
2009-04-26,1781.626000000001,10561.0
2009-04-27,1351.6280000000004,7021.0
2009-04-28,1706.3860000000006,11469.0
2009-04-29,1664.6799999999998,9372.0
2009-04-30,1834.7620000000045,15305.0
2009-05-01,1604.0000000000023,8650.0
2009-05-02,1649.0880000000002,12987.0
2009-05-03,1441.8120000000004,9094.0
2009-05-04,1375.7160000000044,6503.0
2009-05-05,1731.473999999995,10166.0
2009-05-06,1230.359999999999,12515.0
2009-05-07,1410.7360000000026,8014.0
2009-05-08,518.6519999999987,4042.0
2009-05-09,1513.8660000000013,10433.0
2009-05-10,1275.5220000000002,7983.0
2009-05-11,1560.466000000001,9868.0
2009-05-12,2351.762,13324.0
2009-05-13,1246.3979999999988,7127.0
2009-05-14,1606.9839999999986,11499.0
2009-05-15,1422.226000000002,12195.0
2009-05-16,2007.3780000000008,12265.0
2009-05-17,1543.7639999999994,7168.0
2009-05-18,1209.9060000000009,8971.0
2009-05-19,1617.3440000000005,10981.0
2009-05-20,1307.1619999999982,9470.0
2009-05-21,1575.150000000001,12563.0
2009-05-22,1074.8059999999991,8078.0
2009-05-23,1530.5979999999995,12579.0
2009-05-24,1287.785999999999,10256.0
2009-05-25,1354.0959999999993,9930.0
2009-05-26,1337.6740000000013,10100.0
2009-05-27,1544.2919999999988,11076.0
2009-05-28,1179.7359999999994,9049.0
2009-05-29,1242.845999999999,10112.0
2009-05-30,1659.1060000000036,11557.0
2009-05-31,956.8900000000007,5720.0
2009-06-01,1689.8619999999994,12462.0
2009-06-02,2048.3959999999975,11716.0
2009-06-03,1783.4739999999965,12056.0
2009-06-04,1452.6340000000018,10141.0
2009-06-05,1349.902,9058.0
2009-06-06,1475.4500000000019,10611.0
2009-06-07,954.2600000000007,7142.0
2009-06-08,532.6720000000012,4193.0
2009-06-09,1228.6300000000015,9031.0
2009-06-10,1428.4480000000017,8806.0
2009-06-11,1390.4499999999994,11326.0
2009-06-12,2378.2879999999986,12420.0
2009-06-13,14.217999999999996,79.0
2009-06-14,0.0,0.0
2009-06-15,771.9080000000017,5662.0
2009-06-16,1508.7920000000006,13691.0
2009-06-17,988.0160000000003,7193.0
2009-06-18,1165.7000000000007,11223.0
2009-06-19,1086.8660000000039,7737.0
2009-06-20,1107.1000000000024,9159.0
2009-06-21,855.1420000000014,6002.0
2009-06-22,1094.098000000001,11148.0
2009-06-23,1039.2140000000018,8186.0
2009-06-24,1534.8740000000018,14275.0
2009-06-25,771.362000000002,6224.0
2009-06-26,1277.3220000000026,9952.0
2009-06-27,1709.051999999999,13468.0
2009-06-28,1059.3939999999977,6742.0
2009-06-29,1010.134,6462.0
2009-06-30,1192.446,8989.0
2009-07-01,2080.272000000002,9979.0
2009-07-02,3131.535999999996,17873.0
2009-07-03,1696.4659999999997,12113.0
2009-07-04,1440.0920000000028,9121.0
2009-07-05,1012.6479999999987,7992.0
2009-07-06,1207.392000000001,6034.0
2009-07-07,1110.1359999999984,5704.0
2009-07-08,539.2959999999998,4232.0
2009-07-09,1221.4580000000012,8299.0
2009-07-10,1821.8339999999978,9908.0
2009-07-11,1557.176000000002,10014.0
2009-07-12,1742.638,10291.0
2009-07-13,496.74600000000083,3881.0
2009-07-14,911.429999999999,6155.0
2009-07-15,718.0739999999969,5820.0
2009-07-16,599.5540000000041,3902.0
2009-07-17,731.8080000000037,6670.0
2009-07-18,966.409999999999,5389.0
2009-07-19,1203.6440000000027,5058.0
2009-07-20,662.486000000003,4948.0
2009-07-21,813.7620000000012,7795.0
2009-07-22,739.532000000001,3965.0
2009-07-23,1029.9999999999975,9064.0
2009-07-24,561.7379999999996,4128.0
2009-07-25,536.688000000002,3716.0
2009-07-26,543.0160000000019,3799.0
2009-07-27,688.5659999999988,5202.0
2009-07-28,902.8499999999989,4353.0
2009-07-29,902.0000000000022,7549.0
2009-07-30,792.326,4040.0
2009-07-31,975.8300000000004,6302.0
2009-08-01,1633.270000000002,10075.0
2009-08-02,2182.865999999992,15174.0
2009-08-03,2357.165999999998,12691.0
2009-08-04,1534.6000000000013,7968.0
2009-08-05,1857.1560000000002,15426.0
2009-08-06,1178.776,8551.0
2009-08-07,1234.4000000000005,9308.0
2009-08-08,526.4719999999995,4093.0
2009-08-09,1086.2539999999995,8533.0
2009-08-10,1577.1660000000008,11568.0
2009-08-11,2508.0020000000013,14871.0
2009-08-12,2006.8840000000037,15376.0
2009-08-13,606.8420000000001,1709.0
2009-08-14,748.6759999999988,4647.0
2009-08-15,1514.0620000000015,8922.0
2009-08-16,1217.7119999999989,5691.0
2009-08-17,785.9080000000004,6261.0
2009-08-18,1080.5979999999995,6324.0
2009-08-19,880.7419999999977,6044.0
2009-08-20,775.7219999999999,6138.0
2009-08-21,1161.746000000001,7527.0
2009-08-22,1548.7380000000007,8549.0
2009-08-23,1066.708,6994.0
2009-08-24,1252.2540000000008,8247.0
2009-08-25,943.6099999999999,6291.0
2009-08-26,1136.545999999998,7860.0
2009-08-27,749.4659999999985,4283.0
2009-08-28,1118.8419999999978,7485.0
2009-08-29,1388.4140000000011,11707.0
2009-08-30,1668.3419999999976,10648.0
2009-08-31,1265.521999999997,9974.0
2009-09-01,1788.7019999999989,9285.0
2009-09-02,1706.6379999999976,9375.0
2009-09-03,1685.5559999999973,10336.0
2009-09-04,1890.472,13482.0
2009-09-05,1261.3520000000028,6605.0
2009-09-06,1332.8500000000006,10695.0
2009-09-07,846.2520000000017,4783.0
2009-09-08,998.2339999999995,5154.0
2009-09-09,1521.344000000001,10671.0
2009-09-10,1351.861999999999,10718.0
2009-09-11,1404.7520000000013,7621.0
2009-09-12,1802.3559999999977,7971.0
2009-09-13,1570.3020000000001,10170.0
2009-09-14,1574.8579999999974,9091.0
2009-09-15,1456.8060000000016,8644.0
2009-09-16,1743.1619999999975,13384.0
2009-09-17,1223.4259999999967,9710.0
2009-09-18,1374.032000000002,9151.0
2009-09-19,2135.7099999999978,14845.0
2009-09-20,2035.3279999999997,11935.0
2009-09-21,1417.8679999999995,10844.0
2009-09-22,1246.5359999999973,8502.0
2009-09-23,1636.6100000000004,12884.0
2009-09-24,1426.2579999999994,10374.0
2009-09-25,1161.0160000000012,9694.0
2009-09-26,1556.2540000000015,14581.0
2009-09-27,1410.4720000000004,8554.0
2009-09-28,1299.4560000000022,10797.0
2009-09-29,1146.3979999999988,7322.0
2009-09-30,1772.7359999999962,9196.0
2009-10-01,2102.9480000000017,12539.0
2009-10-02,1943.8220000000022,12339.0
2009-10-03,1836.2100000000019,11610.0
2009-10-04,1842.1139999999984,13828.0
2009-10-05,1966.5519999999974,8692.0
2009-10-06,1602.9959999999978,9889.0
2009-10-07,1187.1179999999968,7492.0
2009-10-08,1069.3580000000004,6012.0
2009-10-09,1112.353999999999,6508.0
2009-10-10,2012.7560000000024,14811.0
2009-10-11,1606.183999999997,11788.0
2009-10-12,2054.2860000000037,15399.0
2009-10-13,1449.0999999999992,9530.0
2009-10-14,1711.2240000000008,10013.0
2009-10-15,1489.9759999999999,9641.0
2009-10-16,1516.8600000000022,11136.0
2009-10-17,2742.0800000000027,18326.0
2009-10-18,1556.1640000000014,11144.0
2009-10-19,1369.1080000000013,8227.0
2009-10-20,1722.8079999999995,11005.0
2009-10-21,1969.5060000000003,8569.0
2009-10-22,1399.709999999999,11074.0
2009-10-23,1757.4499999999991,11696.0
2009-10-24,2614.4079999999985,15941.0
2009-10-25,2406.5359999999996,13691.0
2009-10-26,1112.3439999999994,5788.0
2009-10-27,1116.7559999999996,8367.0
2009-10-28,1268.7080000000024,9318.0
2009-10-29,1981.4399999999998,5677.0
2009-10-30,1493.3579999999993,8828.0
2009-10-31,1875.9419999999998,14637.0
2009-11-01,1975.9880000000016,5887.0
2009-11-02,2639.390000000003,12195.0
2009-11-03,2405.9039999999973,10737.0
2009-11-04,2462.4459999999976,18233.0
2009-11-05,1517.1759999999995,11009.0
2009-11-06,1300.6499999999967,10610.0
2009-11-07,993.9679999999998,7756.0
2009-11-08,950.9539999999992,6577.0
2009-11-09,1214.1460000000006,11693.0
2009-11-10,1938.2839999999976,8648.0
2009-11-11,2040.48,11214.0
2009-11-12,1784.4619999999998,11251.0
2009-11-13,1532.926000000001,9178.0
2009-11-14,2560.4559999999997,18868.0
2009-11-15,1967.3080000000002,9446.0
2009-11-16,1514.4679999999971,9354.0
2009-11-17,1708.294000000002,11616.0
2009-11-18,2639.1740000000023,13787.0
2009-11-19,1474.8479999999997,10936.0
2009-11-20,1961.0160000000005,12816.0
2009-11-21,2496.855999999998,12553.0
2009-11-22,2450.975999999996,16097.0
2009-11-23,1471.1220000000042,8230.0
2009-11-24,2128.856000000002,9086.0
2009-11-25,1980.1300000000003,10596.0
2009-11-26,1599.6260000000009,10069.0
2009-11-27,1380.0259999999987,11599.0
2009-11-28,1858.9499999999975,14350.0
2009-11-29,1650.9619999999989,7828.0
2009-11-30,1745.189999999999,12039.0
2009-12-01,1589.2779999999989,12147.0
2009-12-02,1968.6599999999978,17724.0
2009-12-03,1887.26,13655.0
2009-12-04,2141.0120000000006,12470.0
2009-12-05,1625.9560000000024,11335.0
2009-12-06,1101.731999999999,7137.0
2009-12-07,513.4780000000004,4060.0
2009-12-08,824.4360000000005,4991.0
2009-12-09,2064.357999999997,12601.0
2009-12-10,1351.6040000000012,9420.0
2009-12-11,1463.0660000000028,9403.0
2009-12-12,1816.3799999999999,8198.0
2009-12-13,2138.8139999999953,13178.0
2009-12-14,1794.862000000001,10742.0
2009-12-15,1940.1160000000034,14084.0
2009-12-16,1394.8740000000007,8104.0
2009-12-17,1717.1819999999968,14395.0
2009-12-18,1744.7059999999983,11466.0
2009-12-19,2204.334000000001,13681.0
2009-12-20,1144.1659999999993,7795.0
2009-12-21,2034.9659999999997,11473.0
2009-12-22,1888.0220000000018,15829.0
2009-12-23,1455.199999999999,11205.0
2009-12-24,2905.893999999999,15198.0
2009-12-25,2127.648,14288.0
2009-12-26,2183.617999999996,16047.0
2009-12-27,2195.4520000000025,12450.0
2009-12-28,2094.097999999999,14934.0
2009-12-29,2047.968000000001,10205.0
2009-12-30,2451.110000000003,12484.0
2009-12-31,2211.892000000002,19409.0
2010-01-01,1224.2519999999988,3558.0
2010-01-02,1693.778,14623.0
2010-01-03,1298.7280000000007,7115.0
2010-01-04,1687.4400000000014,14393.0
2010-01-05,1320.1579999999992,6751.0
2010-01-06,1268.963999999999,11858.0
2010-01-07,1349.0020000000013,7438.0
2010-01-08,555.6639999999994,4263.0
2010-01-09,1593.317999999999,13990.0
2010-01-10,1504.8200000000008,11307.0
2010-01-11,1383.1799999999994,8746.0
2010-01-13,0.0,0.0
2010-01-14,618.487999999999,1893.0
2010-01-15,2196.76,13546.0
2010-01-16,2150.1120000000014,13652.0
2010-01-17,1906.5560000000028,15044.0
2010-01-18,1881.0980000000015,12981.0
2010-01-19,2433.507999999996,19311.0
2010-01-20,2351.7280000000014,14563.0
2010-01-21,2137.855999999999,16451.0
2010-01-22,1790.6260000000013,14512.0
2010-01-23,2608.51,16021.0
2010-01-24,2269.420000000005,11046.0
2010-01-25,1930.5099999999984,16136.0
2010-01-26,2067.564,16243.0
2010-01-27,2760.902000000001,18154.0
2010-01-28,2110.233999999999,14987.0
2010-01-29,2092.99,18061.0
2010-01-30,2842.7280000000005,17891.0
2010-01-31,1799.196000000002,12569.0
2010-02-01,1308.8359999999998,6424.0
2010-02-02,2157.432000000001,21536.0
2010-02-03,766.905999999999,3605.0
2010-02-04,1648.6220000000014,13074.0
2010-02-05,2187.9099999999944,14454.0
2010-02-06,980.8980000000006,8454.0
2010-02-07,1140.9280000000012,6337.0
2010-02-08,549.4819999999999,4191.0
2010-02-09,1392.4920000000013,11785.0
2010-02-10,1923.2539999999972,13532.0
2010-02-11,1191.0819999999997,5784.0
2010-02-13,2351.555999999996,18710.0
2010-02-14,1686.6980000000008,13190.0
2010-02-15,2097.132000000001,16065.0
2010-02-16,1797.755999999996,12820.0
2010-02-17,2054.560000000002,10101.0
2010-02-18,1761.1560000000025,14884.0
2010-02-19,1953.5720000000006,14543.0
2010-02-20,1983.7280000000019,14470.0
2010-02-21,2740.3140000000035,17083.0
2010-02-22,1474.0359999999976,10159.0
2010-02-23,1461.280000000002,8806.0
2010-02-24,1914.2780000000007,14315.0
2010-02-25,1880.2040000000004,15120.0
2010-02-26,2120.1559999999977,14821.0
2010-02-27,1765.0560000000019,14358.0
2010-02-28,711.6659999999996,2952.0
2010-03-01,2083.453999999999,10074.0
2010-03-02,2903.013999999996,21130.0
2010-03-03,935.8340000000001,7221.0
2010-03-04,1805.2780000000018,17694.0
2010-03-05,1411.3020000000008,11825.0
2010-03-06,1394.186000000002,12304.0
2010-03-07,1120.073999999998,6151.0
2010-03-08,615.2120000000015,4096.0
2010-03-09,1346.4140000000004,9747.0
2010-03-10,1830.683999999999,7738.0
2010-03-11,1293.2979999999995,6529.0
2010-03-13,2383.0099999999984,17973.0
2010-03-14,1566.7140000000006,7101.0
2010-03-15,1791.849999999996,15053.0
2010-03-16,1542.6500000000008,10083.0
2010-03-17,2009.130000000001,13105.0
2010-03-18,1562.6820000000014,10845.0
2010-03-19,1663.3840000000014,12591.0
2010-03-20,131.73199999999977,969.0
2010-03-21,917.282000000001,3680.0
2010-03-22,1618.5900000000015,13859.0
2010-03-23,1822.1619999999998,13107.0
2010-03-24,1994.752000000004,12817.0
2010-03-25,1679.8840000000014,13797.0
2010-03-26,1651.2839999999976,12547.0
2010-03-27,1847.9700000000007,12483.0
2010-03-28,1798.213999999999,7118.0
2010-03-29,1622.7379999999994,15420.0
2010-03-30,1906.4540000000006,13765.0
2010-03-31,1923.8019999999974,12041.0
2010-04-01,1604.1320000000032,10812.0
2010-04-02,2316.2699999999995,23743.0
2010-04-03,682.8799999999989,2928.0
2010-04-04,1690.3880000000013,12687.0
2010-04-05,1516.9599999999964,12007.0
2010-04-06,1420.5540000000017,12517.0
2010-04-07,1538.0880000000038,6597.0
2010-04-08,543.3560000000002,4116.0
2010-04-09,1743.8399999999995,13241.0
2010-04-10,1775.9600000000014,8252.0
2010-04-11,2555.146000000001,10286.0
2010-04-13,1512.7039999999993,13033.0
2010-04-14,1660.363999999999,9194.0
2010-04-15,1872.178000000003,15667.0
2010-04-16,1562.0620000000004,12623.0
2010-04-17,1557.7119999999993,12571.0
2010-04-18,1476.1060000000002,12550.0
2010-04-19,1708.5940000000003,13474.0
2010-04-20,1833.627999999999,16668.0
2010-04-21,1579.914000000001,12902.0
2010-04-22,1460.9040000000014,12492.0
2010-04-23,1180.5359999999976,10981.0
2010-04-24,1518.417999999997,8223.0
2010-04-25,1542.7420000000038,7595.0
2010-04-26,1082.7159999999985,7635.0
2010-04-27,1250.9399999999998,8539.0
2010-04-28,867.8580000000019,6035.0
2010-04-29,1103.7239999999983,8102.0
2010-04-30,1118.6279999999997,6969.0
2010-05-01,2219.780000000003,16468.0
2010-05-02,2098.892,18008.0
2010-05-03,1133.7259999999999,5918.0
2010-05-04,1118.8200000000008,5503.0
2010-05-05,1805.3080000000016,12183.0
2010-05-06,2009.644000000001,12223.0
2010-05-07,1113.99,6913.0
2010-05-08,533.4760000000003,4013.0
2010-05-09,1323.0180000000028,7471.0
2010-05-10,1854.6240000000034,12037.0
2010-05-11,1736.0880000000009,12610.0
2010-05-13,1552.4960000000005,10527.0
2010-05-14,1722.1459999999986,16764.0
2010-05-15,1944.7720000000008,13670.0
2010-05-16,2100.425999999996,11888.0
2010-05-17,1628.182,15344.0
2010-05-18,1421.1840000000025,11677.0
2010-05-19,1426.752000000002,9864.0
2010-05-20,1153.8980000000006,10101.0
2010-05-21,1294.3960000000004,10113.0
2010-05-22,2095.772000000001,17454.0
2010-05-23,1487.5560000000012,9541.0
2010-05-24,1341.3320000000003,7746.0
2010-05-25,1198.6259999999963,10439.0
2010-05-26,1387.8839999999973,8530.0
2010-05-27,1323.3419999999987,10669.0
2010-05-28,1398.164000000002,11616.0
2010-05-29,2049.8080000000023,16635.0
2010-05-30,1665.7000000000005,9708.0
2010-05-31,1340.4620000000002,10461.0
2010-06-01,1777.1799999999985,11359.0
2010-06-02,2712.9860000000017,17857.0
2010-06-03,794.7119999999985,3970.0
2010-06-04,1825.8520000000017,12476.0
2010-06-05,1299.2500000000014,10280.0
2010-06-06,1746.7920000000045,11365.0
2010-06-07,1005.9340000000007,8451.0
2010-06-08,524.7460000000012,3947.0
2010-06-09,1422.8759999999988,10174.0
2010-06-10,1315.4559999999992,8055.0
2010-06-11,1805.4080000000013,9803.0
2010-06-13,1674.355999999998,9096.0
2010-06-14,1217.9839999999995,10336.0
2010-06-15,1223.9659999999974,10144.0
2010-06-16,1768.092000000001,10336.0
2010-06-17,1028.0180000000007,8510.0
2010-06-18,1332.3159999999991,11977.0
2010-06-19,1416.22,9554.0
2010-06-20,1672.5499999999993,12337.0
2010-06-21,1660.8900000000042,11179.0
2010-06-22,1520.5880000000002,9230.0
2010-06-23,1442.0639999999999,10188.0
2010-06-24,1095.7799999999988,8090.0
2010-06-25,1099.4379999999996,10466.0
2010-06-26,981.619999999999,7939.0
2010-06-27,1139.9639999999995,7690.0
2010-06-28,1471.3400000000006,12516.0
2010-06-29,1367.2960000000026,8263.0
2010-06-30,1384.135999999998,5214.0
2010-07-01,1769.4419999999996,12936.0
2010-07-02,1625.7079999999985,5546.0
2010-07-03,1372.4719999999998,3679.0
2010-07-04,1596.9819999999997,11362.0
2010-07-05,1644.0039999999988,13602.0
2010-07-06,1012.0819999999982,6737.0
2010-07-07,834.7879999999997,5762.0
2010-07-08,527.4760000000005,3968.0
2010-07-09,1451.8540000000023,11829.0
2010-07-10,1809.9540000000004,12666.0
2010-07-11,1673.816000000001,6943.0
2010-07-13,1382.114000000001,7894.0
2010-07-14,1409.4720000000025,7575.0
2010-07-15,1633.161999999997,8203.0
2010-07-16,820.0560000000002,3854.0
2010-07-17,806.3519999999995,6094.0
2010-07-18,812.0380000000005,3943.0
2010-07-19,801.1580000000001,6105.0
2010-07-20,855.8240000000012,5178.0
2010-07-21,1064.1659999999986,6178.0
2010-07-22,1164.4459999999974,5604.0
2010-07-23,1176.1580000000029,8295.0
2010-07-24,921.6680000000022,3892.0
2010-07-25,1130.4099999999999,7549.0
2010-07-26,884.1500000000004,4147.0
2010-07-27,952.3599999999982,4042.0
2010-07-28,862.6540000000001,7232.0
2010-07-29,549.1039999999995,4158.0
2010-07-30,551.2600000000012,4087.0
2010-07-31,554.6160000000015,4272.0
2010-08-01,1797.2080000000008,12531.0
2010-08-02,2582.2380000000007,19764.0
2010-08-03,2557.098000000004,15971.0
2010-08-04,1649.219999999999,13322.0
2010-08-05,1533.4220000000023,10158.0
2010-08-06,1362.0340000000012,11374.0
2010-08-07,1212.651999999999,8459.0
2010-08-08,528.4600000000002,3958.0
2010-08-09,1303.8119999999994,7478.0
2010-08-10,1510.4560000000006,9927.0
2010-08-11,1825.5400000000013,13038.0
2010-08-13,534.2940000000015,4097.0
2010-08-14,554.2700000000025,4471.0
2010-08-15,1055.9860000000008,5282.0
2010-08-16,1129.7300000000023,7328.0
2010-08-17,978.2019999999998,5488.0
2010-08-18,0.0,0.0
2010-08-19,0.0,0.0
2010-08-20,0.0,0.0
2010-08-21,0.0,0.0
2010-08-22,93.33800000000001,300.0
2010-08-23,765.6580000000006,6106.0
2010-08-24,722.9479999999971,5712.0
2010-08-25,980.4079999999998,8959.0
2010-08-26,757.2520000000003,5078.0
2010-08-27,2030.65,12707.0
2010-08-28,1442.8560000000025,12983.0
2010-08-29,1668.480000000001,13095.0
2010-08-30,1494.8020000000008,11790.0
2010-08-31,1365.1059999999986,7958.0
2010-09-01,2336.9000000000033,14734.0
2010-09-02,2420.9319999999966,19769.0
2010-09-03,1760.1119999999996,10893.0
2010-09-04,1233.3500000000006,10595.0
2010-09-05,1566.5100000000016,9945.0
2010-09-06,1534.6820000000007,8255.0
2010-09-07,1083.4779999999998,5356.0
2010-09-08,535.0640000000013,4042.0
2010-09-09,1238.7140000000006,7016.0
2010-09-10,1611.7800000000007,13132.0
2010-09-11,2022.0979999999981,12500.0
2010-09-13,1076.319999999998,6710.0
2010-09-14,1430.6780000000006,10270.0
2010-09-15,986.0940000000006,6018.0
2010-09-16,1339.7380000000007,10310.0
2010-09-17,1497.6079999999984,9727.0
2010-09-18,1247.9459999999992,11779.0
2010-09-19,919.5999999999993,5156.0
2010-09-20,1682.8319999999992,13262.0
2010-09-21,1111.3759999999995,7969.0
2010-09-22,1510.3939999999961,11768.0
